id,date,value
err1,2023-05-23 15:20:25,2429920697384.96
err1,2023-05-24 14:01:01,2429920697384.96
err1,2023-05-25 14:01:05,98247376896.0
err1,2023-05-26 14:01:06,98247376896.0
err1,2023-05-27 14:01:01,98462125260.8
err1,2023-05-28 14:01:12,100072737996.8
err1,2023-05-29 14:01:33,100180112179.2
err1,2023-05-30 14:01:25,100394860544.0
err1,2023-05-31 14:01:28,101146479820.8
err1,2023-06-01 14:01:20,101253854003.2
err1,2023-06-02 14:01:19,200789721088.0
err1,2023-06-03 14:01:16,340376158208.0
err1,2023-06-04 14:01:21,369367187456.0
err1,2023-06-05 14:01:21,374735896576.0
err1,2023-06-06 14:01:20,374735896576.0
err1,2023-06-07 14:01:20,438086664192.0
err1,2023-06-08 14:01:25,457414017024.0
err1,2023-06-09 14:01:23,501437431808.0
err1,2023-06-10 14:01:18,112742891520.0
err1,2023-06-11 14:01:16,157840048128.0
err1,2023-06-12 14:01:16,172872433664.0
err1,2023-06-13 14:01:28,112742891520.0
err1,2023-06-14 14:01:27,112742891520.0
err1,2023-06-15 14:01:24,169651208192.0
err1,2023-06-16 14:01:24,171798691840.0
err1,2023-06-17 14:01:23,151397597184.0
err1,2023-06-18 14:01:24,190052302848.0
err1,2023-06-19 14:01:24,1198467674275.84
err1,2023-06-20 14:01:36,1682252790497.28
err1,2023-06-21 14:01:22,2023101395107.84
err1,2023-06-22 14:01:23,2330964650885.12
err1,2023-06-23 14:01:25,2451910929940.48
err1,2023-06-24 14:01:26,2462906046218.24
err1,2023-06-25 14:01:09,2462906046218.24
err1,2023-06-26 14:01:11,2462906046218.24
err1,2023-06-27 14:01:14,205084688384.0
err1,2023-06-28 14:01:10,113816633344.0
err1,2023-06-29 14:01:11,113816633344.0
err1,2023-06-30 14:01:10,126701535232.0
err1,2023-07-01 14:01:06,132070244352.0
err1,2023-07-02 14:01:10,132070244352.0
err1,2023-07-03 14:01:14,134217728000.0
err1,2023-07-04 14:01:10,133143986176.0
err1,2023-07-05 14:01:14,133143986176.0
err1,2023-07-06 14:01:13,197568495616.0
err1,2023-07-07 14:01:13,263066746880.0
err1,2023-07-08 14:01:13,314606354432.0
err1,2023-07-09 14:01:15,331786223616.0
err1,2023-07-10 14:01:11,332859965440.0
err1,2023-07-11 14:01:17,332859965440.0
err1,2023-07-12 14:01:10,398358216704.0
err1,2023-07-13 14:01:11,107052059852.8
err1,2023-07-14 14:01:10,171798691840.0
err1,2023-07-15 14:01:13,177167400960.0
err1,2023-07-16 14:01:12,1220457906831.36
err1,2023-07-17 14:01:18,1616282092830.72
err1,2023-07-18 14:01:32,2001111162552.32
err1,2023-07-19 14:01:12,2363949999718.4
err1,2023-07-20 14:01:20,2473901162496.0
err1,2023-07-21 14:01:17,2473901162496.0
err1,2023-07-22 14:01:14,220117073920.0
err1,2023-07-23 14:01:13,154618822656.0
err1,2023-07-24 14:01:19,154618822656.0
err1,2023-07-25 14:01:04,153545080832.0
err1,2023-07-26 14:01:03,153545080832.0
err1,2023-07-27 14:01:10,154618822656.0
err1,2023-07-28 14:01:04,523986010112.0
err1,2023-07-29 14:00:59,135291469824.0
err1,2023-07-30 14:00:57,135291469824.0
err1,2023-07-31 14:00:59,136365211648.0
err1,2023-08-01 14:00:59,136365211648.0
err1,2023-08-02 14:01:00,150323855360.0
err1,2023-08-03 14:01:01,83751862272.0
err1,2023-08-04 14:01:00,143881404416.0
err1,2023-08-05 14:00:58,156766306304.0
err1,2023-08-06 14:00:59,157840048128.0
err1,2023-08-07 14:01:02,157840048128.0
err1,2023-08-09 14:01:00,157840048128.0
err1,2023-08-10 14:01:00,227633266688.0
err1,2023-08-11 14:01:00,227633266688.0
err1,2023-08-12 14:00:58,124554051584.0
err1,2023-08-13 14:00:59,134217728000.0
err1,2023-08-14 14:00:59,134217728000.0
err1,2023-08-15 14:01:00,135291469824.0
err1,2023-08-16 14:01:01,206158430208.0
err1,2023-08-17 14:01:00,295279001600.0
err1,2023-08-18 14:01:02,1187472557998.08
err1,2023-08-19 14:00:58,1726233255608.32
err1,2023-08-20 14:01:00,2144047674163.2
err1,2023-08-21 14:01:00,2572857208995.84
err1,2023-08-22 14:01:00,2792759534551.04
err1,2023-08-23 14:00:59,2803754650828.8
err1,2023-08-24 14:01:01,2803754650828.8
err1,2023-08-25 14:01:00,2803754650828.8
err1,2023-08-27 14:00:55,65605625446.4
err1,2023-08-28 14:00:59,65927747993.6
err1,2023-08-29 14:01:00,66357244723.2
err1,2023-08-30 14:00:58,133143986176.0
err1,2023-08-31 14:00:58,195421011968.0
err1,2023-09-01 14:00:58,208305913856.0
err1,2023-09-02 14:00:56,283467841536.0
err1,2023-09-03 14:00:56,283467841536.0
err1,2023-09-04 14:00:58,208305913856.0
err1,2023-09-06 14:00:57,52720723558.4
err1,2023-09-07 14:00:57,144955146240.0
err1,2023-09-08 02:00:56,164282499072.0
err1,2023-09-08 14:01:02,220117073920.0
err1,2023-09-09 02:00:55,295279001600.0
err1,2023-09-10 02:00:55,314606354432.0
err1,2023-09-11 14:00:58,371514671104.0
err1,2023-09-12 02:00:56,371514671104.0
err1,2023-09-12 14:00:58,390842023936.0
err1,2023-09-13 02:00:53,184683593728.0
err1,2023-09-13 14:00:57,204010946560.0
err1,2023-09-14 14:00:57,128849018880.0
err1,2023-09-15 02:01:01,721554505728.0
err1,2023-09-15 14:01:02,1143492092887.04
err1,2023-09-16 02:00:58,1506330930053.12
err1,2023-09-16 14:01:02,1902155116052.48
err1,2023-09-17 02:00:57,2177033022996.48
err1,2023-09-17 14:00:59,2429920697384.96
err1,2023-09-18 02:00:59,2627832790384.64
err1,2023-09-18 14:00:59,2715793720606.72
err1,2023-09-19 02:00:58,2748779069440.0
err1,2023-09-19 14:01:00,2880720464773.12
err1,2023-09-20 02:00:58,2902710697328.64
err1,2023-09-21 14:01:00,2902710697328.64
