id,date,value
err3,2023-05-23 15:19:38,8708132091985.92
err3,2023-05-24 14:00:15,8708132091985.92
err3,2023-05-25 14:00:17,9840629068595.2
err3,2023-05-26 14:00:16,11434920928870.4
err3,2023-05-27 14:00:15,9114951394263.04
err3,2023-05-28 14:00:16,9301868370984.96
err3,2023-05-29 14:00:23,10786209068482.56
err3,2023-05-30 14:00:22,10830189533593.6
err3,2023-05-31 14:00:19,10401379998760.96
err3,2023-06-01 14:00:20,10489340928983.04
err3,2023-06-02 14:00:21,10885165114982.4
err3,2023-06-03 14:00:19,10995116277760.0
err3,2023-06-04 14:00:20,11324969766092.8
err3,2023-06-05 14:00:21,11544872091648.0
err3,2023-06-06 14:00:20,11544872091648.0
err3,2023-06-07 14:00:20,11654823254425.6
err3,2023-06-08 14:00:21,12094627905536.0
err3,2023-06-09 14:00:21,12204579068313.6
err3,2023-06-10 14:00:20,11984676742758.4
err3,2023-06-11 14:00:20,10665262789427.2
err3,2023-06-12 14:00:21,10786209068482.56
err3,2023-06-13 14:00:23,10907155347537.92
err3,2023-06-15 14:00:21,10995116277760.0
err3,2023-06-16 14:00:20,11324969766092.8
err3,2023-06-17 14:00:21,11434920928870.4
err3,2023-06-18 14:00:21,11544872091648.0
err3,2023-06-19 14:00:21,11654823254425.6
err3,2023-06-20 14:00:24,11874725579980.8
err3,2023-06-21 14:00:21,12094627905536.0
err3,2023-06-22 14:00:20,12094627905536.0
err3,2023-06-23 14:00:22,12314530231091.2
err3,2023-06-24 14:00:22,12534432556646.4
err3,2023-06-25 14:00:18,12644383719424.0
err3,2023-06-26 14:00:19,12754334882201.6
err3,2023-06-27 14:00:20,12754334882201.6
err3,2023-06-28 14:00:18,12424481393868.8
err3,2023-06-29 14:00:18,12644383719424.0
err3,2023-06-30 14:00:19,11984676742758.4
err3,2023-07-01 14:00:17,12094627905536.0
err3,2023-07-02 14:00:18,12314530231091.2
err3,2023-07-03 14:00:18,12534432556646.4
err3,2023-07-04 14:00:18,12754334882201.6
err3,2023-07-05 14:00:19,12974237207756.8
err3,2023-07-06 14:00:19,13194139533312.0
err3,2023-07-07 14:00:19,13194139533312.0
err3,2023-07-08 14:00:18,12864286044979.2
err3,2023-07-09 14:00:20,12974237207756.8
err3,2023-07-10 14:00:17,12974237207756.8
err3,2023-07-11 14:00:19,12754334882201.6
err3,2023-07-12 14:00:17,12974237207756.8
err3,2023-07-13 14:00:17,13194139533312.0
err3,2023-07-14 14:00:18,13523993021644.8
err3,2023-07-15 14:00:21,13633944184422.4
err3,2023-07-16 14:00:19,13853846509977.6
err3,2023-07-17 14:00:24,13963797672755.2
