id,date,value
err5,2024-06-18 02:00:33,58518929408.0
err5,2024-06-18 14:00:34,58518929408.0
err5,2024-06-19 02:00:31,182536110080.0
err5,2024-06-19 14:00:38,574451875840.0
err5,2024-07-02 02:00:42,672162381824.0
err5,2024-07-08 14:00:45,672162381824.0
err5,2024-07-09 02:00:46,182536110080.0
err5,2024-07-09 14:01:24,547608330240.0
err5,2024-07-10 02:01:11,872952102912.0
err5,2024-07-10 14:00:47,971736350720.0
err5,2024-07-11 02:00:47,999653638144.0
err5,2024-07-11 14:00:53,1027570925568.0
err5,2024-07-12 02:00:48,1034013376512.0
err5,2024-07-12 14:00:51,1043677052928.0
err5,2024-07-13 02:00:49,1052266987520.0
err5,2024-07-13 14:01:00,1057635696640.0
err5,2024-07-14 02:00:50,1069446856704.0
err5,2024-07-14 14:00:51,1072668082176.0
err5,2024-07-15 02:00:50,1099511627776.0
err5,2024-07-15 14:00:53,1110506744053.76
err5,2024-07-16 02:00:51,1110506744053.76
err5,2024-07-16 14:01:00,1121501860331.52
err5,2024-07-17 02:01:14,1121501860331.52
err5,2024-07-17 14:01:03,1132496976609.28
err5,2024-07-18 02:01:00,1132496976609.28
err5,2024-07-18 14:01:07,1132496976609.28
err5,2024-07-19 02:01:04,1143492092887.04
err5,2024-07-19 14:01:19,1143492092887.04
err5,2024-07-20 02:01:04,1154487209164.8
err5,2024-07-20 14:01:22,1198467674275.84
err5,2024-07-21 02:01:04,1209462790553.6
err5,2024-07-21 14:01:30,1209462790553.6
err5,2024-07-22 02:01:01,1231453023109.12
err5,2024-07-22 14:01:09,1242448139386.88
err5,2024-07-23 02:01:04,1286428604497.92
err5,2024-07-23 14:01:07,1286428604497.92
err5,2024-07-24 02:01:05,1297423720775.68
err5,2024-07-24 14:01:08,1308418837053.44
err5,2024-07-25 02:01:08,1319413953331.2
err5,2024-07-25 14:01:04,1319413953331.2
err5,2024-07-26 02:01:04,1330409069608.96
err5,2024-07-26 14:01:05,1330409069608.96
err5,2024-07-27 02:01:04,1341404185886.72
err5,2024-07-27 14:01:41,1352399302164.48
err5,2024-07-28 02:01:03,1363394418442.24
err5,2024-07-28 14:01:19,1363394418442.24
err5,2024-07-29 02:01:04,1374389534720.0
err5,2024-07-29 14:01:15,1385384650997.76
err5,2024-07-29 16:32:32,222264557568.0
err5,2024-07-30 02:01:06,380104605696.0
err5,2024-07-30 14:01:25,685047283712.0
err5,2024-07-31 02:01:09,1176477441720.32
err5,2024-07-31 14:01:11,1407374883553.28
err5,2024-08-01 02:01:06,1429365116108.8
err5,2024-08-01 14:01:21,1440360232386.56
err5,2024-08-02 02:01:07,1440360232386.56
err5,2024-08-02 14:01:17,1451355348664.32
err5,2024-08-03 02:01:03,1462350464942.08
err5,2024-08-03 14:01:28,1473345581219.84
err5,2024-08-04 02:01:06,1484340697497.6
err5,2024-08-04 14:01:28,1484340697497.6
err5,2024-08-05 02:01:07,1506330930053.12
err5,2024-08-05 14:01:12,1506330930053.12
err5,2024-08-06 02:01:05,1517326046330.88
err5,2024-08-06 14:01:08,1528321162608.64
err5,2024-08-07 02:01:04,1528321162608.64
err5,2024-08-07 14:01:42,1539316278886.4
err5,2024-08-08 02:01:02,1539316278886.4
err5,2024-08-08 14:01:25,1550311395164.16
err5,2024-08-09 02:01:03,1550311395164.16
err5,2024-08-09 14:01:13,1550311395164.16
err5,2024-08-10 02:01:07,1583296743997.44
err5,2024-08-10 14:01:22,1649267441664.0
err5,2024-08-11 02:00:59,1649267441664.0
err5,2024-08-11 14:01:09,1649267441664.0
err5,2024-08-12 02:01:05,1660262557941.76
err5,2024-08-12 14:01:16,1660262557941.76
err5,2024-08-13 02:01:14,1660262557941.76
err5,2024-08-13 14:01:16,1671257674219.52
err5,2024-08-14 02:01:08,1671257674219.52
err5,2024-08-14 14:01:11,1682252790497.28
err5,2024-08-15 02:01:13,1682252790497.28
err5,2024-08-15 14:01:11,1693247906775.04
err5,2024-08-16 02:01:09,1693247906775.04
err5,2024-08-16 14:01:12,1693247906775.04
err5,2024-08-17 02:01:10,1704243023052.8
err5,2024-08-17 14:01:12,1704243023052.8
err5,2024-08-18 02:01:13,1715238139330.56
err5,2024-08-18 14:01:16,1715238139330.56
err5,2024-08-19 02:01:13,1726233255608.32
err5,2024-08-19 14:01:16,1726233255608.32
