id,date,value,unit
err3,2023-05-23 15:19:38,8110.08,GB
err3,2023-05-24 14:00:15,8110.08,GB
err3,2023-05-25 14:00:17,9164.8,GB
err3,2023-05-26 14:00:16,10649.6,GB
err3,2023-05-27 14:00:15,8488.96,GB
err3,2023-05-28 14:00:16,8663.04,GB
err3,2023-05-29 14:00:23,10045.44,GB
err3,2023-05-30 14:00:22,10086.4,GB
err3,2023-05-31 14:00:19,9687.04,GB
err3,2023-06-01 14:00:20,9768.96,GB
err3,2023-06-02 14:00:21,10137.6,GB
err3,2023-06-03 14:00:19,10240.0,GB
err3,2023-06-04 14:00:20,10547.2,GB
err3,2023-06-05 14:00:21,10752.0,GB
err3,2023-06-06 14:00:20,10752.0,GB
err3,2023-06-07 14:00:20,10854.4,GB
err3,2023-06-08 14:00:21,11264.0,GB
err3,2023-06-09 14:00:21,11366.4,GB
err3,2023-06-10 14:00:20,11161.6,GB
err3,2023-06-11 14:00:20,9932.8,GB
err3,2023-06-12 14:00:21,10045.44,GB
err3,2023-06-13 14:00:23,10158.08,GB
err3,2023-06-15 14:00:21,10240.0,GB
err3,2023-06-16 14:00:20,10547.2,GB
err3,2023-06-17 14:00:21,10649.6,GB
err3,2023-06-18 14:00:21,10752.0,GB
err3,2023-06-19 14:00:21,10854.4,GB
err3,2023-06-20 14:00:24,11059.2,GB
err3,2023-06-21 14:00:21,11264.0,GB
err3,2023-06-22 14:00:20,11264.0,GB
err3,2023-06-23 14:00:22,11468.8,GB
err3,2023-06-24 14:00:22,11673.6,GB
err3,2023-06-25 14:00:18,11776.0,GB
err3,2023-06-26 14:00:19,11878.4,GB
err3,2023-06-27 14:00:20,11878.4,GB
err3,2023-06-28 14:00:18,11571.2,GB
err3,2023-06-29 14:00:18,11776.0,GB
err3,2023-06-30 14:00:19,11161.6,GB
err3,2023-07-01 14:00:17,11264.0,GB
err3,2023-07-02 14:00:18,11468.8,GB
err3,2023-07-03 14:00:18,11673.6,GB
err3,2023-07-04 14:00:18,11878.4,GB
err3,2023-07-05 14:00:19,12083.2,GB
err3,2023-07-06 14:00:19,12288.0,GB
err3,2023-07-07 14:00:19,12288.0,GB
