id,date,value,unit
err4,2023-07-05 14:01:02,98.1,GB
err4,2023-07-06 14:01:03,68.8,GB
err4,2023-07-07 14:01:01,57.7,GB
err4,2023-07-08 14:01:03,191.0,GB
err4,2023-07-09 14:01:04,209.0,GB
err4,2023-07-10 14:00:59,203.0,GB
err4,2023-07-11 14:01:06,225.0,GB
err4,2023-07-12 14:00:59,280.0,GB
err4,2023-07-13 14:01:00,440.0,GB
err4,2023-07-14 14:00:58,518.0,GB
err4,2023-07-15 14:01:03,552.0,GB
err4,2023-07-16 14:01:01,570.0,GB
err4,2023-07-17 14:01:05,588.0,GB
err4,2023-07-18 14:01:18,606.0,GB
err4,2023-07-19 14:01:00,617.0,GB
err4,2023-07-20 14:01:09,619.0,GB
err4,2023-07-21 14:01:06,621.0,GB
err4,2023-07-22 14:01:02,691.0,GB
err4,2023-07-23 14:01:03,718.0,GB
err4,2023-07-24 14:01:07,751.0,GB
err4,2023-07-25 14:00:55,778.0,GB
err4,2023-07-26 14:00:53,800.0,GB
err4,2023-07-27 14:01:00,809.0,GB
err4,2023-07-28 14:00:54,813.0,GB
err4,2023-07-29 14:00:50,818.0,GB
err4,2023-07-30 14:00:48,821.0,GB
err4,2023-07-31 14:00:50,823.0,GB
err4,2023-08-01 14:00:49,827.0,GB
err4,2023-08-02 14:00:52,802.0,GB
err4,2023-08-03 14:00:52,809.0,GB
err4,2023-08-04 14:00:51,813.0,GB
err4,2023-08-05 14:00:49,817.0,GB
err4,2023-08-06 14:00:51,821.0,GB
err4,2023-08-07 14:00:53,824.0,GB
err4,2023-08-08 14:00:52,827.0,GB
err4,2023-08-09 14:00:51,832.0,GB
err4,2023-08-10 14:00:52,837.0,GB
err4,2023-08-11 14:00:51,842.0,GB
err4,2023-08-12 14:00:50,847.0,GB
err4,2023-08-13 14:00:50,851.0,GB
err4,2023-08-14 14:00:51,853.0,GB
err4,2023-08-15 14:00:52,857.0,GB
err4,2023-08-16 14:00:52,863.0,GB
err4,2023-08-17 14:00:52,869.0,GB
err4,2023-08-18 14:00:53,874.0,GB
err4,2023-08-19 14:00:49,879.0,GB
err4,2023-08-20 14:00:51,882.0,GB
err4,2023-08-21 14:00:51,884.0,GB
err4,2023-08-22 14:00:51,887.0,GB
err4,2023-08-23 14:00:50,892.0,GB
err4,2023-08-24 14:00:51,896.0,GB
