created_at,count
2024-08-03 02:01:03,"1361,92"
2024-08-03 14:01:28,"1372,16"
2024-08-04 02:01:06,"1382,4"
2024-08-04 14:01:28,"1382,4"
2024-08-05 02:01:07,"1402,88"
2024-08-05 14:01:12,"1402,88"
2024-08-06 02:01:05,"1413,12"
2024-08-06 14:01:08,"1423,36"
2024-08-07 02:01:04,"1423,36"
2024-08-07 14:01:42,"1433,6"
2024-08-08 02:01:02,"1433,6"
2024-08-08 14:01:25,"1443,84"
2024-08-09 02:01:03,"1443,84"
2024-08-09 14:01:13,"1443,84"
2024-08-10 02:01:07,"1474,56"
2024-08-10 14:01:22,1536
2024-08-11 02:00:59,1536
2024-08-11 14:01:09,1536
2024-08-12 02:01:05,"1546,24"
2024-08-12 14:01:16,"1546,24"
2024-08-13 02:01:14,"1546,24"
2024-08-13 14:01:16,"1556,48"
2024-08-14 02:01:08,"1556,48"
2024-08-14 14:01:11,"1566,72"
2024-08-15 02:01:13,"1566,72"
2024-08-15 14:01:11,"1576,96"
2024-08-16 02:01:09,"1576,96"
2024-08-16 14:01:12,"1576,96"
2024-08-17 02:01:10,"1587,2"
2024-08-17 14:01:12,"1587,2"
2024-08-18 02:01:13,"1597,44"
2024-08-18 14:01:16,"1597,44"
2024-08-19 02:01:13,"1607,68"
2024-08-19 14:01:16,"1607,68"
2024-08-20 02:01:12,"1607,68"
2024-08-20 14:01:18,"1617,92"
2024-08-21 02:01:13,"1617,92"
2024-08-21 14:01:23,"1628,16"
2024-08-22 02:01:14,"1628,16"
2024-08-22 14:01:26,"1638,4"
2024-08-23 02:01:16,"1638,4"
2024-08-23 14:01:22,"1648,64"
2024-08-24 02:01:14,"1648,64"
2024-08-24 14:01:18,"1648,64"
2024-08-25 02:01:15,"1658,88"
2024-08-25 14:01:21,"1658,88"
2024-08-26 02:01:15,"1658,88"
2024-08-26 14:01:20,"1658,88"
2024-08-27 02:01:16,"1669,12"
2024-08-27 14:01:38,"1669,12"
2024-08-28 02:01:16,"1669,12"
2024-08-28 14:01:33,"1679,36"
2024-08-29 02:01:17,"1689,6"
2024-08-29 14:01:27,"1699,84"
2024-08-30 02:01:15,"1751,04"
2024-08-30 14:01:44,"1781,76"
2024-08-31 02:01:16,"1802,24"
2024-08-31 14:01:13,"1822,72"
2024-09-01 02:01:13,"1832,96"
2024-09-01 14:01:38,"1832,96"
2024-09-02 02:01:09,"1843,2"
2024-09-02 14:01:23,"1843,2"
2024-09-03 02:01:09,"1853,44"
2024-09-03 14:01:25,"1863,68"
2024-09-04 02:01:11,"1873,92"
2024-09-04 14:01:14,"1894,4"
2024-09-05 02:01:10,"1914,88"
2024-09-05 14:01:19,"1935,36"
2024-09-06 02:01:08,"1945,6"
2024-09-06 14:01:12,"1966,08"
2024-09-07 02:01:10,"1986,56"
2024-09-07 14:01:30,"1996,8"
2024-09-08 02:01:14,"2017,28"
2024-09-08 14:01:40,"2027,52"
2024-09-09 02:01:26,"2037,76"
2024-09-09 14:01:38,2048
2024-09-10 02:01:22,"2058,24"
2024-09-10 14:01:27,"2058,24"
2024-09-11 02:01:26,"2068,48"
2024-09-11 14:01:30,"2078,72"
2024-09-12 02:01:21,"2078,72"
2024-09-12 13:01:27,686
2024-09-13 02:01:27,"1187,84"
2024-09-13 12:24:55,"1423,36"
2024-09-13 14:01:25,"1433,6"
2024-09-14 02:01:22,"1433,6"
2024-09-14 14:01:31,"1443,84"
2024-09-15 02:01:23,"1443,84"
2024-09-15 14:01:27,"1454,08"
2024-09-16 02:01:22,"1474,56"
