created_at,count
2023-07-26 14:01:03,"3461,12"
2023-07-27 14:01:12,"3471,36"
2023-07-28 14:01:04,"3481,6"
2023-07-29 14:00:59,"3502,08"
2023-07-30 14:00:57,"3512,32"
2023-07-31 14:00:59,"3522,56"
2023-08-01 14:00:59,"3532,8"
2023-08-02 14:01:01,"3543,04"
2023-08-03 14:01:02,"3563,52"
2023-08-04 14:01:00,"3573,76"
2023-08-05 14:00:58,"3594,24"
2023-08-06 14:01:00,"3604,48"
2023-08-07 14:01:03,"3614,72"
2023-08-08 14:01:02,"3624,96"
2023-08-09 14:01:01,"3635,2"
2023-08-10 14:01:01,"3655,68"
2023-08-11 14:01:00,"3665,92"
2023-08-12 14:00:58,"3686,4"
2023-08-13 14:00:59,"3696,64"
2023-08-14 14:01:00,"3706,88"
2023-08-15 14:01:02,"3717,12"
2023-08-16 14:01:01,"3737,6"
2023-08-17 14:01:00,"3758,08"
2023-08-18 14:01:03,"3768,32"
2023-08-19 14:00:58,"3788,8"
2023-08-20 14:01:00,"3799,04"
2023-08-21 14:01:00,"3809,28"
2023-08-22 14:01:01,"3819,52"
2023-08-23 14:01:00,3840
2023-08-24 14:01:02,"3860,48"
2023-08-25 14:01:00,"3870,72"
2023-08-26 14:00:58,"3891,2"
2023-08-27 14:00:55,"3901,44"
2023-08-28 14:00:59,"3911,68"
2023-08-29 14:01:00,"3921,92"
2023-08-30 14:00:59,"3942,4"
2023-08-31 14:00:58,"3952,64"
2023-09-01 14:00:59,"3973,12"
2023-09-02 14:00:57,"3983,36"
2023-09-03 14:00:56,"3993,6"
2023-09-04 14:00:57,"4003,84"
2023-09-05 14:00:58,"4014,08"
2023-09-06 14:01:01,"4034,56"
2023-09-07 14:00:57,"4075,52"
2023-09-08 02:00:56,"4075,52"
2023-09-08 14:01:03,"4085,76"
2023-09-09 02:00:55,4096
2023-09-09 14:00:55,4096
2023-09-10 02:00:55,"4106,24"
2023-09-10 14:00:57,"4106,24"
2023-09-11 02:00:57,"4106,24"
2023-09-11 14:00:59,"4116,48"
2023-09-12 02:00:56,"4126,72"
2023-09-12 14:00:59,"4126,72"
2023-09-13 02:00:53,"4136,96"
2023-09-13 14:00:57,"4147,2"
2023-09-14 02:00:59,"4157,44"
2023-09-14 14:00:58,"4157,44"
2023-09-15 02:01:01,"4167,68"
2023-09-15 14:01:02,"4177,92"
2023-09-16 02:00:57,"4188,16"
2023-09-16 14:01:02,"4188,16"
2023-09-17 02:00:58,"4198,4"
2023-09-17 14:01:00,"4198,4"
2023-09-18 02:00:59,"4208,64"
2023-09-18 14:00:59,"4208,64"
2023-09-19 02:00:58,"4218,88"
2023-09-19 14:01:00,"4229,12"
2023-09-20 02:00:57,"4239,36"
2023-09-20 14:01:00,"4239,36"
2023-09-21 02:00:59,"4249,6"
2023-09-21 14:01:01,"4259,84"
2023-09-22 02:00:59,"4270,08"
2023-09-22 14:01:00,"4270,08"
2023-09-23 02:00:57,"4280,32"
2023-09-23 14:00:59,"4290,56"
2023-09-24 02:00:55,"4290,56"
2023-09-24 14:00:59,"4300,8"
2023-09-25 02:00:58,"4300,8"
2023-09-25 14:00:59,"4311,04"
2023-09-26 02:00:58,"4311,04"
2023-09-26 14:01:01,"4321,28"
2023-09-27 02:01:00,"4331,52"
2023-09-27 14:00:59,"4341,76"
2023-09-28 02:00:59,"4341,76"
2023-09-28 14:00:59,4352
2023-09-28 14:58:58,"4362,24"
2023-09-29 02:00:56,"4362,24"
2023-09-29 14:01:01,"4372,48"
2023-09-30 02:00:57,"4372,48"
2023-09-30 14:01:03,"4382,72"
2023-10-01 02:00:56,"4392,96"
2023-10-01 14:01:02,"4403,2"
2023-10-02 02:00:58,"4403,2"
2023-10-02 14:01:05,"4403,2"
2023-10-03 02:00:57,"4413,44"
2023-10-03 14:01:06,"4423,68"
2023-10-04 02:00:58,"4433,92"
2023-10-04 14:01:09,"4433,92"
2023-10-05 02:00:59,"4444,16"
2023-10-05 14:02:22,"4454,4"
2023-10-06 02:01:05,"4464,64"
2023-10-06 14:01:13,"4464,64"
2023-10-07 02:01:01,"4474,88"
2023-10-07 14:01:34,"4474,88"
2023-10-08 02:01:00,"4485,12"
2023-10-08 14:01:41,"4485,12"
2023-10-09 02:01:03,"4495,36"
2023-10-09 14:01:42,"4495,36"
2023-10-10 02:01:17,"4505,6"
2023-10-10 14:01:54,"4515,84"
2023-10-11 02:01:15,"4515,84"
2023-10-11 14:01:58,"4526,08"
2023-10-12 02:01:17,"4536,32"
2023-10-12 14:02:01,"4536,32"
2023-10-13 02:01:09,"4546,56"
2023-10-13 14:02:16,"4556,8"
2023-10-14 02:01:20,"4567,04"
2023-10-14 14:02:26,"4567,04"
2023-10-15 02:01:30,"4577,28"
2023-10-15 14:02:44,"4577,28"
2023-10-16 02:01:21,"4577,28"
2023-10-16 14:02:46,"4587,52"
2023-10-17 02:01:34,"4597,76"
2023-10-17 14:02:56,"4597,76"
2023-10-18 02:02:42,4608
2023-10-18 14:03:15,"4618,24"
2023-10-19 02:01:02,"4628,48"
2023-10-19 14:01:42,"4638,72"
2023-10-20 02:01:56,"4638,72"
2023-10-20 14:03:37,"4659,2"
2023-10-21 02:03:29,"4689,92"
2023-10-21 14:03:34,"4700,16"
2023-10-22 02:03:45,"4700,16"
2023-10-22 14:03:49,"4710,4"
2023-10-23 02:03:56,"4720,64"
2023-10-23 14:04:00,"4771,84"
2023-10-24 02:04:01,"4782,08"
2023-10-24 14:04:15,"4792,32"
2023-10-25 02:04:15,"4802,56"
2023-10-25 14:04:26,"4812,8"
2023-10-26 02:04:22,"4812,8"
2023-10-26 14:04:24,"4823,04"
2023-10-27 02:03:24,"4833,28"
2023-10-27 14:04:46,"4843,52"
2023-10-28 02:04:38,"4843,52"
2023-10-28 14:04:44,"4853,76"
2023-10-29 02:04:51,4864
2023-10-29 14:04:53,4864
2023-10-30 02:05:04,4864
2023-10-30 14:05:21,"4874,24"
2023-10-31 02:05:09,"4884,48"
2023-10-31 14:05:19,"4894,72"
2023-11-01 02:05:24,"4904,96"
2023-11-01 14:05:31,"4904,96"
2023-11-02 02:05:41,"4915,2"
2023-11-02 14:03:36,"4925,44"
2023-11-03 02:03:49,"4935,68"
2023-11-03 14:05:42,"4935,68"
2023-11-04 02:06:02,"4945,92"
2023-11-04 14:05:52,"4956,16"
2023-11-05 02:06:15,"4956,16"
2023-11-05 14:05:59,"4966,4"
2023-11-06 02:06:28,"4966,4"
2023-11-06 14:06:10,"4976,64"
2023-11-07 02:06:39,"4976,64"
2023-11-07 14:06:32,"4986,88"
2023-11-08 02:07:23,"4986,88"
2023-11-08 14:06:34,"4997,12"
2023-11-09 02:06:42,"5007,36"
2023-11-09 14:06:36,"5017,6"
2023-11-10 02:07:14,"5017,6"
2023-11-10 14:07:05,"5027,84"
2023-11-11 02:06:54,"5038,08"
2023-11-11 14:07:07,"5048,32"
2023-11-12 02:07:36,"5048,32"
2023-11-12 14:07:22,"5058,56"
2023-11-13 02:07:49,"5058,56"
2023-11-13 14:07:16,"5068,8"
2023-11-14 02:07:58,"5068,8"
2023-11-14 14:07:38,"5079,04"
2023-11-15 02:08:12,"5089,28"
2023-11-15 14:07:40,"5099,52"
2023-11-16 02:08:23,"5109,76"
2023-11-16 14:08:54,"5109,76"
2023-11-17 02:06:02,5120
2023-11-17 14:01:15,"5130,24"
2023-11-18 02:01:03,"5140,48"
2023-11-18 14:01:06,"5150,72"
2023-11-19 02:01:02,"5150,72"
2023-11-19 14:01:07,"5160,96"
2023-11-20 02:01:02,"5160,96"
2023-11-20 14:01:07,"5160,96"
2023-11-21 02:01:03,"5171,2"
2023-11-21 14:01:08,"5181,44"
2023-11-22 02:01:01,"5191,68"
2023-11-22 14:01:07,"5201,92"
2023-11-23 02:01:02,"5201,92"
2023-11-23 14:01:05,"5212,16"
2023-11-24 02:01:01,"5222,4"
2023-11-24 14:01:06,"5232,64"
2023-11-25 02:01:00,"5242,88"
2023-11-25 14:01:05,"5242,88"
2023-11-26 02:00:59,"5253,12"
2023-11-26 14:01:05,"5253,12"
2023-11-27 02:01:01,"5263,36"
2023-11-27 14:01:06,"5263,36"
2023-11-28 02:01:01,"5273,6"
2023-11-28 14:01:06,"5283,84"
2023-11-29 02:01:00,"5294,08"
2023-11-29 14:01:06,"5294,08"
2023-11-30 02:01:03,"5304,32"
2023-11-30 14:01:04,"5314,56"
2023-12-01 02:00:58,"5324,8"
2023-12-01 14:01:07,"5324,8"
2023-12-02 02:00:59,"5335,04"
2023-12-02 14:01:07,"5345,28"
2023-12-03 02:00:59,"5345,28"
2023-12-03 14:01:04,"5355,52"
2023-12-04 02:01:00,"5355,52"
2023-12-04 14:01:04,"5365,76"
2023-12-05 02:01:02,5376
2023-12-05 14:01:06,"5386,24"
2023-12-06 02:01:38,"5386,24"
2023-12-06 14:01:22,"5396,48"
2023-12-07 02:00:59,"5406,72"
2023-12-07 14:01:05,"5416,96"
2023-12-08 02:00:59,"5427,2"
2023-12-08 14:01:05,"5427,2"
2023-12-09 02:00:58,"5437,44"
2023-12-09 14:01:05,"5447,68"
2023-12-10 02:00:58,"5447,68"
2023-12-10 14:01:06,"5457,92"
2023-12-11 02:00:57,"5457,92"
2023-12-11 14:01:05,"5468,16"
2023-12-12 02:01:02,"5478,4"
2023-12-12 14:01:15,"5478,4"
2023-12-13 02:01:02,"5488,64"
2023-12-13 14:01:06,"5498,88"
2023-12-14 02:01:00,"5509,12"
2023-12-14 14:01:08,"5519,36"
2023-12-15 02:01:01,"5529,6"
2023-12-15 14:01:11,"5539,84"
2023-12-16 02:01:00,"5550,08"
2023-12-16 14:01:06,"5560,32"
2023-12-17 02:00:59,"5560,32"
2023-12-17 14:01:07,"5570,56"
2023-12-18 02:00:53,"5570,56"
2023-12-18 14:00:57,"5580,8"
2023-12-19 02:00:54,"5591,04"
2023-12-19 14:01:00,"5601,28"
2023-12-20 02:00:54,"5601,28"
2023-12-20 14:01:00,"5611,52"
2023-12-21 02:00:55,"5621,76"
2023-12-21 14:01:00,5632
2023-12-22 02:01:01,"5642,24"
2023-12-22 14:01:06,"5652,48"
2023-12-23 02:01:01,"5662,72"
2023-12-23 14:01:04,"5662,72"
2023-12-24 02:00:58,"5672,96"
2023-12-24 14:01:06,"5672,96"
2023-12-25 02:01:00,"5683,2"
2023-12-25 14:01:06,"5683,2"
2023-12-26 02:01:02,"5693,44"
2023-12-26 14:01:06,"5703,68"
2023-12-27 02:01:01,"5713,92"
2023-12-27 14:01:04,"5724,16"
2023-12-28 02:00:59,"5734,4"
2023-12-28 14:01:05,"5744,64"
2023-12-29 02:01:00,"5744,64"
2023-12-29 14:01:07,"5754,88"
2023-12-30 02:01:01,"5765,12"
2023-12-30 14:01:06,"5775,36"
2023-12-31 02:01:01,"5775,36"
2023-12-31 14:01:05,"5785,6"
2024-01-01 02:01:03,"5785,6"
2024-01-01 14:01:04,"5785,6"
2024-01-02 02:01:01,"5785,6"
2024-01-02 14:01:06,"5795,84"
2024-01-03 02:01:00,"5795,84"
2024-01-03 14:01:06,"5795,84"
2024-01-04 02:00:53,"5806,08"
2024-01-04 14:00:58,"5806,08"
2024-01-05 02:00:51,"5816,32"
2024-01-05 14:00:59,"5816,32"
2024-01-06 02:00:54,"5826,56"
2024-01-06 14:00:56,"5826,56"
2024-01-07 02:00:57,"5836,8"
2024-01-07 14:00:59,"5836,8"
2024-01-08 02:00:56,"5847,04"
2024-01-08 14:00:58,"5847,04"
2024-01-09 02:00:56,"5857,28"
2024-01-09 14:01:05,"5857,28"
2024-01-10 02:00:59,"5867,52"
2024-01-10 14:01:05,"5877,76"
2024-01-11 02:01:02,5888
2024-01-11 14:01:07,"5898,24"
2024-01-12 02:01:03,"5908,48"
2024-01-12 14:01:05,"5918,72"
2024-01-13 02:01:02,"5928,96"
2024-01-13 14:01:07,"5939,2"
2024-01-14 02:00:59,"5949,44"
2024-01-14 14:01:06,"5949,44"
2024-01-15 02:01:00,"5959,68"
2024-01-15 14:01:02,"5959,68"
2024-01-16 02:01:00,"5969,92"
2024-01-16 14:01:04,"5980,16"
2024-01-17 02:01:02,"5990,4"
2024-01-17 14:01:06,"6000,64"
2024-01-18 02:01:02,"6010,88"
2024-01-18 14:01:03,"6021,12"
2024-01-19 02:01:02,"6031,36"
2024-01-19 14:01:22,"6041,6"
2024-01-20 02:01:01,"6041,6"
2024-01-20 14:01:06,"6051,84"
2024-01-21 02:01:00,"6062,08"
2024-01-21 14:01:06,"6072,32"
2024-01-22 02:01:01,"6072,32"
2024-01-22 14:01:01,"6082,56"
2024-01-23 02:01:01,"6092,8"
2024-01-23 14:01:11,"6103,04"
2024-01-24 02:01:03,"6113,28"
2024-01-24 14:01:05,"6113,28"
2024-01-25 02:01:01,"6123,52"
2024-01-25 14:01:10,"6133,76"
2024-01-26 02:01:02,6144
2024-01-26 14:01:06,"6154,24"
2024-01-27 02:01:03,"6164,48"
2024-01-27 14:01:12,"6164,48"
2024-01-28 02:01:01,"6174,72"
2024-01-28 14:01:05,"6184,96"
2024-01-29 02:01:02,"6184,96"
2024-01-29 14:01:06,"6195,2"
2024-01-30 02:01:03,"6205,44"
2024-01-30 14:01:08,"6205,44"
2024-01-31 02:01:02,"6215,68"
2024-01-31 14:01:07,"6225,92"
2024-02-01 02:01:02,"6236,16"
2024-02-01 14:01:06,"6246,4"
2024-02-02 02:01:00,"6256,64"
2024-02-02 14:01:06,"6266,88"
2024-02-03 02:01:02,"6266,88"
2024-02-03 14:01:04,"6277,12"
2024-02-04 02:01:02,"6287,36"
2024-02-04 14:01:05,"6287,36"
2024-02-05 02:01:01,"6287,36"
2024-02-05 14:01:00,"6297,6"
2024-02-06 02:00:54,"6307,84"
2024-02-06 14:01:04,"6307,84"
2024-02-07 02:00:56,"6318,08"
2024-02-07 14:01:03,"6328,32"
2024-02-08 02:00:57,"6338,56"
2024-02-08 14:01:00,"6348,8"
2024-02-09 02:00:51,"6359,04"
2024-02-09 14:00:56,"6369,28"
2024-02-10 02:00:51,"6379,52"
2024-02-10 14:00:58,"6379,52"
2024-02-11 02:00:50,"6389,76"
2024-02-11 14:00:57,"6389,76"
2024-02-12 02:00:52,6400
2024-02-12 14:00:51,6400
2024-02-13 02:00:52,"6410,24"
2024-02-13 14:00:52,"6420,48"
2024-02-14 02:00:52,"6430,72"
2024-02-14 14:00:50,"6440,96"
2024-02-15 02:00:50,"6451,2"
2024-02-15 14:00:57,"6461,44"
2024-02-16 02:00:52,"6471,68"
2024-02-16 14:00:55,"6481,92"
2024-02-17 02:00:51,"6492,16"
2024-02-17 14:00:55,"6502,4"
2024-02-18 02:00:53,"6502,4"
2024-02-18 14:00:59,"6512,64"
2024-02-19 02:00:53,"6512,64"
2024-02-19 14:00:57,"6522,88"
2024-02-20 02:00:54,"6533,12"
2024-02-20 14:00:54,"6543,36"
2024-02-21 02:00:51,"6553,6"
2024-02-21 14:00:52,"6563,84"
2024-02-22 02:00:50,"6574,08"
2024-02-22 14:00:51,"6584,32"
2024-02-23 02:00:50,"6594,56"
2024-02-23 14:00:50,"6604,8"
2024-02-24 02:00:50,"6604,8"
2024-02-24 14:00:54,"6615,04"
2024-02-25 02:00:49,"6615,04"
2024-02-25 14:00:51,"6625,28"
2024-02-26 02:00:50,"6625,28"
2024-02-26 14:00:53,"6635,52"
2024-02-27 02:00:57,"6645,76"
2024-02-27 14:00:52,6656
2024-02-28 02:00:50,"6666,24"
2024-02-28 14:00:52,"6676,48"
2024-02-29 02:00:51,"6686,72"
2024-02-29 14:00:55,"6696,96"
2024-03-01 02:00:48,"6707,2"
2024-03-01 14:00:52,"6717,44"
2024-03-02 02:00:55,"6727,68"
2024-03-02 14:00:55,"6748,16"
2024-03-03 02:00:50,"6758,4"
2024-03-03 14:00:49,"6768,64"
2024-03-04 02:00:47,"6778,88"
2024-03-04 14:00:47,"6778,88"
2024-03-05 02:00:48,"6789,12"
2024-03-05 14:00:53,"6799,36"
2024-03-06 02:00:49,"6809,6"
2024-03-06 14:00:50,"6819,84"
2024-03-07 02:00:48,"6830,08"
2024-03-07 14:00:48,"6840,32"
2024-03-08 02:00:52,"6850,56"
2024-03-08 14:00:48,"6860,8"
2024-03-09 02:00:47,"6871,04"
2024-03-09 14:00:47,"6871,04"
2024-03-10 02:00:47,"6881,28"
2024-03-10 14:00:51,"6881,28"
2024-03-11 02:00:48,"6891,52"
2024-03-11 14:00:48,"6901,76"
2024-03-12 02:00:49,6912
2024-03-12 14:00:47,"6922,24"
2024-03-13 02:00:48,"6932,48"
2024-03-13 14:00:48,"6942,72"
2024-03-14 02:00:48,"6952,96"
2024-03-15 02:00:54,"6963,2"
2024-03-15 14:01:12,"6983,68"
2024-03-16 02:00:53,"6993,92"
2024-03-16 14:01:18,"7004,16"
2024-03-17 02:00:55,"7014,4"
2024-03-17 14:00:50,"7024,64"
2024-03-18 02:00:50,"7034,88"
2024-03-18 14:00:52,"7034,88"
2024-03-19 02:00:52,"7055,36"
2024-03-19 14:00:55,"7065,6"
2024-03-20 02:00:52,"7075,84"
2024-03-20 14:00:55,"7086,08"
2024-03-21 02:00:52,"7096,32"
2024-03-21 14:00:55,"7116,8"
2024-03-22 02:01:03,"7127,04"
2024-03-22 14:00:58,"7137,28"
2024-03-23 02:00:58,"7147,52"
2024-03-23 14:00:56,"7157,76"
2024-03-24 02:00:52,"7157,76"
2024-03-24 14:00:55,7168
2024-03-25 02:00:50,7168
2024-03-25 14:00:56,"7178,24"
2024-03-26 02:00:51,"7188,48"
2024-03-26 14:00:57,"7198,72"
2024-03-27 02:00:52,"7208,96"
2024-03-27 14:00:54,"7219,2"
2024-03-28 02:00:57,"7229,44"
2024-03-28 14:01:02,"7239,68"
2024-03-29 02:00:52,"7249,92"
2024-03-29 14:00:53,"7270,4"
2024-03-30 02:00:48,"7280,64"
2024-03-30 14:01:05,"7290,88"
2024-03-31 02:00:50,"7290,88"
2024-03-31 14:00:57,"5519,36"
2024-04-01 02:00:51,"5529,6"
2024-04-01 14:00:52,"5539,84"
2024-04-02 02:00:49,"5550,08"
2024-04-02 14:00:56,"5570,56"
2024-04-03 02:00:48,"5580,8"
2024-04-03 14:00:51,"5591,04"
2024-04-04 02:00:51,"5611,52"
2024-04-04 14:00:48,"5621,76"
2024-04-05 02:00:50,5632
2024-04-05 14:00:59,"5642,24"
2024-04-06 02:00:49,"5652,48"
2024-04-06 14:00:54,"5672,96"
2024-04-07 02:00:51,"5672,96"
2024-04-07 14:00:50,"5683,2"
2024-04-08 02:00:50,"5693,44"
2024-04-08 14:00:50,"5693,44"
2024-04-09 02:00:49,"5703,68"
2024-04-09 14:00:55,"5713,92"
2024-04-10 02:00:50,"5734,4"
2024-04-10 14:00:52,"5744,64"
2024-04-11 02:00:52,"5754,88"
2024-04-11 14:00:51,"5765,12"
2024-04-12 02:00:52,"5775,36"
2024-04-12 14:00:57,"5775,36"
2024-04-13 02:00:51,"5795,84"
2024-04-13 14:00:52,"5795,84"
2024-04-14 02:00:50,"5806,08"
2024-04-14 14:01:08,"5816,32"
2024-04-15 02:00:51,"5826,56"
2024-04-15 14:00:55,"5826,56"
2024-04-16 02:00:50,"5847,04"
2024-04-16 14:00:55,"5857,28"
2024-04-17 02:00:52,"5867,52"
2024-04-17 14:00:52,"5877,76"
2024-04-18 02:00:51,5888
2024-04-18 14:00:52,"5898,24"
2024-04-19 02:00:53,"5918,72"
2024-04-19 14:00:52,"5928,96"
2024-04-20 02:00:51,"5939,2"
2024-04-20 14:01:19,"5949,44"
2024-04-21 02:00:44,"5949,44"
2024-04-21 14:00:51,"5959,68"
2024-04-22 02:00:43,"5969,92"
2024-04-22 14:00:46,"5969,92"
2024-04-23 02:00:43,"5980,16"
2024-04-23 14:00:44,"5990,4"
2024-04-24 02:00:44,"6010,88"
2024-04-24 14:00:47,"6021,12"
2024-04-25 02:00:44,"6031,36"
2024-04-25 14:00:49,"6041,6"
2024-04-26 02:00:50,"6051,84"
2024-04-26 14:00:53,"6062,08"
2024-04-27 02:00:50,"6072,32"
2024-04-27 14:01:54,"6082,56"
2024-04-28 02:01:50,"6092,8"
2024-04-28 14:02:21,"6103,04"
2024-04-29 02:01:47,"6113,28"
2024-04-29 14:02:15,"6123,52"
2024-04-30 02:01:50,"6133,76"
2024-04-30 14:02:06,6144
2024-05-01 02:01:42,"6154,24"
2024-05-01 14:02:00,"6164,48"
2024-05-02 02:01:45,"6164,48"
2024-05-02 14:02:02,"6174,72"
2024-05-03 02:01:53,"6195,2"
2024-05-03 14:01:55,"6205,44"
2024-05-04 02:01:50,"6225,92"
2024-05-04 14:02:09,"6236,16"
2024-05-05 02:01:53,"6246,4"
2024-05-05 14:01:53,"6256,64"
2024-05-06 02:01:55,"6266,88"
2024-05-06 14:02:04,"6266,88"
2024-05-07 02:02:02,"6287,36"
2024-05-07 14:02:06,"6297,6"
2024-05-08 02:01:56,"6318,08"
2024-05-08 14:02:04,"6328,32"
2024-05-09 02:01:57,"6338,56"
2024-05-09 14:02:32,"6348,8"
2024-05-10 02:01:57,"6359,04"
2024-05-10 14:02:28,"6369,28"
2024-05-11 02:01:58,"6379,52"
2024-05-11 14:02:32,"6379,52"
2024-05-12 02:02:05,"6389,76"
2024-05-12 14:02:00,6400
2024-05-13 02:01:58,"6410,24"
2024-05-13 14:02:10,"6410,24"
2024-05-14 02:02:00,"6430,72"
2024-05-14 14:02:06,"6451,2"
2024-05-15 02:01:58,"6461,44"
2024-05-15 14:02:25,"6471,68"
2024-05-16 02:02:06,"6492,16"
2024-05-16 14:02:24,"6512,64"
2024-05-17 02:03:43,"6533,12"
2024-05-17 14:02:57,"5304,32"
2024-05-18 02:02:41,"5324,8"
2024-05-18 14:04:02,"5335,04"
2024-05-19 14:05:00,"5355,52"
2024-05-20 02:02:51,"5355,52"
2024-05-20 14:03:55,"5365,76"
2024-05-21 02:03:43,"5386,24"
2024-05-21 14:04:54,"5396,48"
2024-05-22 02:04:51,"5416,96"
2024-05-22 14:02:58,"5437,44"
2024-05-23 02:03:50,"5457,92"
2024-05-23 14:02:59,"5468,16"
2024-05-24 02:03:47,"5488,64"
2024-05-24 14:03:17,"5498,88"
2024-05-25 02:03:40,"5519,36"
2024-05-25 14:03:46,"5529,6"
2024-05-26 02:02:28,"5539,84"
2024-05-26 14:04:00,"5550,08"
2024-05-27 02:04:38,"5560,32"
2024-05-27 14:03:00,"5570,56"
2024-05-28 02:04:44,"5580,8"
2024-05-28 14:03:06,"5601,28"
2024-05-29 14:04:08,"5621,76"
2024-05-30 02:03:45,"5652,48"
2024-05-30 14:05:54,"5662,72"
2024-05-31 02:10:25,"5683,2"
2024-05-31 09:34:07,"5693,44"
2024-05-31 14:10:13,"5703,68"
2024-06-01 14:10:36,"5713,92"
2024-06-02 02:12:03,"5744,64"
2024-06-02 14:10:11,"5345,28"
2024-06-03 02:12:05,"5355,52"
2024-06-03 14:10:11,"5365,76"
2024-06-04 02:11:10,"5386,24"
2024-06-04 14:11:19,"5396,48"
2024-06-05 14:10:04,"5416,96"
2024-06-06 02:12:01,"5447,68"
2024-06-06 14:11:50,"5468,16"
2024-06-07 02:10:15,"5488,64"
2024-06-07 14:11:55,"5498,88"
2024-06-08 02:10:09,"5519,36"
2024-06-08 14:12:31,"5539,84"
2024-06-09 02:10:13,"5550,08"
2024-06-10 02:11:06,"5560,32"
2024-06-10 14:12:00,"5580,8"
2024-06-11 02:10:18,"5601,28"
2024-06-11 14:11:42,"5621,76"
2024-06-12 02:11:08,"5642,24"
2024-06-12 14:12:28,"5662,72"
2024-06-13 02:11:00,"5672,96"
2024-06-13 15:10:01,"5693,44"
2024-06-14 10:43:19,"5713,92"
2024-06-14 14:11:54,"5744,64"
2024-06-15 02:12:34,"5754,88"
2024-06-15 14:11:00,"5775,36"
2024-06-16 02:12:21,"5785,6"
2024-06-16 14:11:47,"5806,08"
2024-06-17 02:12:18,"5816,32"
2024-06-17 14:11:21,"5826,56"
2024-06-18 02:12:23,"5847,04"
2024-06-18 14:11:36,"5867,52"
2024-06-19 02:11:32,5888
2024-06-19 14:12:43,"5908,48"
2024-06-20 02:10:36,"5928,96"
2024-06-20 14:11:33,"5949,44"
2024-06-21 02:11:34,"5969,92"
2024-06-21 14:11:33,"5990,4"
2024-06-22 02:11:34,"6010,88"
2024-06-22 14:11:51,"6021,12"
2024-06-23 02:11:32,"6041,6"
2024-06-23 14:12:33,"6072,32"
2024-06-24 02:10:35,"6082,56"
2024-06-24 14:12:17,"6092,8"
2024-06-25 02:11:33,"6113,28"
2024-06-25 14:12:22,"6133,76"
2024-06-26 02:10:33,"6154,24"
2024-06-26 14:11:53,"6174,72"
2024-06-27 02:11:00,"6195,2"
2024-06-27 17:07:04,"6215,68"
2024-06-28 02:14:02,"6236,16"
2024-06-28 14:13:54,"6246,4"
2024-06-29 02:13:52,"6266,88"
2024-06-29 14:14:00,"6277,12"
2024-06-30 02:13:43,"6297,6"
2024-06-30 14:13:39,"5734,4"
2024-07-01 14:13:57,"5744,64"
2024-07-02 02:12:48,"5765,12"
2024-07-02 14:13:53,"5775,36"
2024-07-03 02:12:47,"5795,84"
2024-07-03 14:08:49,"5806,08"
2024-07-04 02:08:08,"5816,32"
