id,date,value,unit
wd,2024-04-13,56.58260803,GB
wd,2024-04-14,56.5950017,GB
wd,2024-04-15,56.66918993,GB
wd,2024-04-16,56.76275683,GB
wd,2024-04-17,56.91146899,GB
wd,2024-04-18,58.23354388,GB
wd,2024-04-19,58.3089035,GB
wd,2024-04-20,58.43985443,GB
wd,2024-04-21,58.44855957,GB
wd,2024-04-22,58.52570037,GB
wd,2024-04-23,58.59578399,GB
wd,2024-04-24,58.64185381,GB
wd,2024-04-25,58.91946459,GB
wd,2024-04-26,58.91946459,GB
wd,2024-04-27,60.93475036,GB
wd,2024-04-28,60.95925188,GB
wd,2024-04-29,61.07870941,GB
wd,2024-04-30,61.16070251,GB
wd,2024-05-01,61.21305895,GB
wd,2024-05-02,61.31124572,GB
wd,2024-05-03,61.42693023,GB
wd,2024-05-04,61.4741333,GB
wd,2024-05-05,61.58121538,GB
wd,2024-05-06,61.64248352,GB
wd,2024-05-07,61.73977356,GB
wd,2024-05-08,61.82107592,GB
wd,2024-05-09,61.88253479,GB
wd,2024-05-10,61.96099548,GB
wd,2024-05-11,62.05112915,GB
wd,2024-05-12,62.14741211,GB
wd,2024-05-13,62.22285509,GB
wd,2024-05-14,62.28538971,GB
wd,2024-05-15,62.35598449,GB
wd,2024-05-16,62.56736803,GB
wd,2024-05-17,62.98647766,GB
wd,2024-05-18,63.14214019,GB
wd,2024-05-19,63.25692797,GB
wd,2024-05-20,63.36559753,GB
wd,2024-05-21,63.43075256,GB
wd,2024-05-22,63.87076263,GB
wd,2024-05-23,63.96783142,GB
wd,2024-05-24,64.03276519,GB
wd,2024-05-25,64.24198608,GB
wd,2024-05-26,64.33951263,GB
wd,2024-05-27,64.47401886,GB
wd,2024-05-28,64.56699419,GB
wd,2024-05-29,64.63633422,GB
wd,2024-05-30,65.04407196,GB
wd,2024-05-31,66.3438919,GB
wd,2024-06-01,67.51725463,GB
wd,2024-06-02,68.2343338,GB
wd,2024-06-03,69.0207489,GB
wd,2024-06-04,69.77070312,GB
wd,2024-06-05,70.39712572,GB
wd,2024-06-06,71.13541107,GB
wd,2024-06-07,71.71614532,GB
wd,2024-06-08,72.35422973,GB
wd,2024-06-09,73.23455505,GB
wd,2024-06-10,74.13932495,GB
wd,2024-06-11,74.80104522,GB
wd,2024-06-12,75.46906738,GB
wd,2024-06-13,76.99873809,GB
wd,2024-06-14,78.98665313,GB
wd,2024-06-15,80.31640319,GB
wd,2024-06-16,81.42067413,GB
wd,2024-06-17,82.47474365,GB
wd,2024-06-18,83.5603836,GB
wd,2024-06-19,85.85858202,GB
wd,2024-06-20,85.97176818,GB
wd,2024-06-21,86.07133178,GB
wd,2024-06-22,86.19404296,GB
wd,2024-06-23,86.26768188,GB
wd,2024-06-24,86.40151672,GB
wd,2024-06-25,86.48010302,GB
wd,2024-06-26,86.53648071,GB
wd,2024-06-27,86.67910461,GB
wd,2024-06-28,86.7365158,GB
wd,2024-06-29,86.84190826,GB
wd,2024-06-30,86.92612505,GB
wd,2024-07-01,99.93005066,GB
wd,2024-07-02,100.1289185,GB
wd,2024-07-03,100.2502411,GB
wd,2024-07-04,100.3490799,GB
wd,2024-07-05,100.3719604,GB
wd,2024-07-06,100.4851578,GB
wd,2024-07-07,100.584935,GB
wd,2024-07-08,100.7434051,GB
wd,2024-07-09,100.8255814,GB
wd,2024-07-10,100.9008606,GB
wd,2024-07-11,100.9876373,GB
wd,2024-07-12,100.9876373,GB
wd,2024-07-13,93.11630706,GB
wd,2024-07-14,93.23149566,GB
wd,2024-07-15,93.32669525,GB
wd,2024-07-16,93.38163452,GB
wd,2024-07-17,93.55932312,GB
wd,2024-07-18,93.6971939,GB
wd,2024-07-19,93.6971939,GB
wd,2024-07-20,93.84955291,GB
wd,2024-07-21,93.97094421,GB
wd,2024-07-22,94.03790741,GB
wd,2024-07-23,94.09268646,GB
wd,2024-07-24,94.23751525,GB
wd,2024-07-25,94.27204589,GB
wd,2024-07-26,94.44245196,GB
wd,2024-07-27,94.54439239,GB
wd,2024-07-28,94.59985809,GB
wd,2024-07-29,94.73827819,GB
wd,2024-07-30,95.86385803,GB
wd,2024-07-31,96.01862793,GB
wd,2024-08-01,96.16375427,GB
wd,2024-08-02,96.16375427,GB
wd,2024-08-03,96.29263763,GB
wd,2024-08-04,96.44676666,GB
